recording_id,time_seconds,EEG Fpz-Cz,EEG Pz-Oz
SC4011E0,16.85,9.714285714285729e-06,8.538461538461534e-06
SC4011E0,16.86,8.120146520146534e-06,1.0526251526251521e-05
SC4011E0,16.87,6.4263736263736405e-06,1.4230769230769225e-05
SC4011E0,16.88,1.0511355311355324e-05,4.111111111111107e-06
SC4011E0,16.89,7.422710622710637e-06,8.990231990231986e-06
SC4011E0,16.9,3.0388278388278527e-06,6.5506715506715465e-06
SC4011E0,16.91,6.924542124542139e-06,8.267399267399262e-06
SC4011E0,16.92,8.518681318681332e-06,4.83394383394383e-06
SC4011E0,16.93,6.725274725274739e-06,8.177045177045173e-06
SC4011E0,16.94,6.127472527472542e-06,9.442002442002438e-06
SC4011E0,16.95,6.2271062271062415e-06,8.538461538461534e-06
SC4011E0,16.96,5.330402930402945e-06,6.008547008547005e-06
SC4011E0,16.97,5.430036630036644e-06,8.357753357753354e-06
SC4011E0,16.98,2.839560439560454e-06,-2.3943833943833976e-06
SC4011E0,16.99,2.5406593406593546e-06,2.394383394383391e-06
SC4011E0,17.0,-1.2454212454212315e-06,1.007448107448107e-05
SC4011E0,17.01,-1.7435897435897296e-06,7.996336996336992e-06
SC4011E0,17.02,-1.145787545787532e-06,9.080586080586077e-06
SC4011E0,17.03,-2.4410256410256267e-06,7.9059829059829e-06
SC4011E0,17.04,-3.238095238095224e-06,9.442002442002438e-06
SC4011E0,17.05,-2.839560439560426e-06,2.846153846153842e-06
SC4011E0,17.06,-5.828571428571415e-06,1.3146520146520142e-05
SC4011E0,17.07,-7.22344322344321e-06,7.0024420024419985e-06
SC4011E0,17.08,-7.721611721611707e-06,1.016483516483516e-05
SC4011E0,17.09,-8.618315018315005e-06,3.568986568986565e-06
SC4011E0,17.1,-7.721611721611707e-06,7.1831501831501784e-06
SC4011E0,17.11,-1.01128205128205e-05,5.827838827838823e-06
SC4011E0,17.12,-6.824908424908411e-06,4.382173382173378e-06
SC4011E0,17.13,-4.8322344322344185e-06,4.020757020757017e-06
SC4011E0,17.14,-2.839560439560426e-06,5.737484737484734e-06
SC4011E0,17.15,-3.238095238095224e-06,5.1953601953601906e-06
SC4011E0,17.16,-7.472527472527333e-07,1.007448107448107e-05
SC4011E0,17.17,2.4410256410256555e-06,2.484737484737481e-06
SC4011E0,17.18,3.536996336996351e-06,6.776556776556738e-07
SC4011E0,17.19,2.0424908424908564e-06,3.6593406593406555e-06
SC4011E0,17.2,4.6329670329670476e-06,1.8522588522588485e-06
SC4011E0,17.21,1.4446886446886588e-06,4.969474969474933e-07
SC4011E0,17.22,1.4446886446886588e-06,9.487179487179449e-07
SC4011E0,17.23,-2.839560439560426e-06,7.363858363858359e-06
SC4011E0,17.24,-2.4410256410256267e-06,2.3040293040293e-06
SC4011E0,17.25,-2.3413919413919277e-06,3.568986568986565e-06
SC4011E0,17.26,-3.536996336996323e-06,1.490842490842487e-06
SC4011E0,17.27,-6.4263736263736125e-06,7.092796092796089e-06
SC4011E0,17.28,-6.027838827838814e-06,6.731379731379727e-06
SC4011E0,17.29,-6.027838827838814e-06,6.0989010989010945e-06
SC4011E0,17.3,-4.632967032967019e-06,7.815628815628811e-06
SC4011E0,17.31,-3.536996336996323e-06,5.285714285714282e-06
SC4011E0,17.32,-4.8322344322344185e-06,2.394383394383391e-06
SC4011E0,17.33,-8.020512820512806e-06,2.575091575091571e-06
SC4011E0,17.34,-7.12380952380951e-06,9.487179487179449e-07
SC4011E0,17.35,-1.64395604395603e-06,7.45421245421245e-06
SC4011E0,17.36,-2.4410256410256267e-06,6.189255189255185e-06
SC4011E0,17.37,-6.824908424908411e-06,3.2075702075702036e-06
SC4011E0,17.38,-1.7435897435897296e-06,2.2136752136752096e-06
SC4011E0,17.39,-9.465201465201324e-07,6.821733821733818e-06
SC4011E0,17.4,-3.7362637362637223e-06,6.5506715506715465e-06
SC4011E0,17.41,-1.7435897435897296e-06,4.020757020757017e-06
SC4011E0,17.42,1.4446886446886588e-06,3.7496947496947455e-06
SC4011E0,17.43,-1.2454212454212315e-06,1.0390720390720353e-06
SC4011E0,17.44,-2.839560439560426e-06,-7.680097680097716e-07
SC4011E0,17.45,-4.981684981683579e-08,-5.37606837606838e-06
SC4011E0,17.46,-1.2454212454212315e-06,-3.3882783882783915e-06
SC4011E0,17.47,-8.468864468864329e-07,-3.1172161172161208e-06
SC4011E0,17.48,5.47985347985362e-07,-8.899877899877903e-06
SC4011E0,17.49,1.5443223443223582e-06,-3.2979242979243016e-06
SC4011E0,17.5,4.483516483516624e-07,-7.90598290598291e-06
SC4011E0,17.51,3.636630036630051e-06,-4.833943833943837e-06
SC4011E0,17.52,4.533333333333347e-06,-9.170940170940173e-06
SC4011E0,17.53,2.2417582417582557e-06,-1.052625152625153e-05
SC4011E0,17.54,2.839560439560454e-06,-7.544566544566548e-06
SC4011E0,17.55,5.828571428571443e-06,3.1623931623931247e-07
SC4011E0,17.56,6.52600732600734e-06,-1.581196581196585e-06
SC4011E0,17.57,1.0212454212454227e-05,-6.8217338217338245e-06
SC4011E0,17.58,1.1706959706959721e-05,-1.1700854700854702e-05
SC4011E0,17.59,8.419047619047633e-06,-1.2785103785103789e-05
SC4011E0,17.6,1.4197802197802212e-05,-6.369963369963373e-06
SC4011E0,17.61,1.7485714285714302e-05,-7.634920634920639e-06
SC4011E0,17.62,1.5592673992674008e-05,-3.3882783882783915e-06
SC4011E0,17.63,1.2404395604395619e-05,-7.2735042735042765e-06
SC4011E0,17.64,1.3101831501831517e-05,-5.827838827838831e-06
SC4011E0,17.65,1.4596336996337012e-05,-9.351648351648356e-06
SC4011E0,17.66,1.2404395604395619e-05,-3.478632478632482e-06
SC4011E0,17.67,1.2404395604395619e-05,-2.2136752136752172e-06
SC4011E0,17.68,1.230476190476192e-05,-5.014652014652018e-06
SC4011E0,17.69,9.11648351648353e-06,-7.092796092796096e-06
SC4011E0,17.7,7.920879120879135e-06,-1.400488400488404e-06
SC4011E0,17.71,1.0610989010989026e-05,-6.369963369963373e-06
SC4011E0,17.72,9.913553113553128e-06,1.3101343101343063e-06
SC4011E0,17.73,8.917216117216131e-06,-5.46642246642247e-06
SC4011E0,17.74,9.913553113553128e-06,-1.4908424908424943e-06
SC4011E0,17.75,9.813919413919429e-06,-7.544566544566548e-06
SC4011E0,17.76,8.120146520146534e-06,-1.0390720390720427e-06
SC4011E0,17.77,9.714285714285729e-06,-5.285714285714289e-06
SC4011E0,17.78,1.2005860805860819e-05,-9.487179487179524e-07
SC4011E0,17.79,9.714285714285729e-06,-6.1892551892551926e-06
SC4011E0,17.8,1.0610989010989026e-05,-3.478632478632482e-06
SC4011E0,17.81,9.515018315018328e-06,-4.833943833943837e-06
SC4011E0,17.82,1.0013186813186826e-05,-6.369963369963373e-06
SC4011E0,17.83,1.0909890109890124e-05,-7.183150183150187e-06
SC4011E0,17.84,9.913553113553128e-06,-3.0268620268620304e-06
SC4011E0,17.85,1.0112820512820528e-05,1.0390720390720353e-06
SC4011E0,17.86,1.2404395604395619e-05,-7.092796092796096e-06
SC4011E0,17.87,1.1806593406593422e-05,-8.809523809523813e-06
SC4011E0,17.88,1.1308424908424924e-05,-5.285714285714289e-06
SC4011E0,17.89,9.41538461538463e-06,-9.984126984126987e-06
SC4011E0,17.9,9.11648351648353e-06,-4.201465201465205e-06
SC4011E0,17.91,1.1009523809523823e-05,-1.1339438339438343e-05
SC4011E0,17.92,7.123809523809538e-06,-2.3040293040293076e-06
SC4011E0,17.93,6.326739926739941e-06,-1.052625152625153e-05
SC4011E0,17.94,7.123809523809538e-06,-7.996336996336999e-06
SC4011E0,17.95,4.134798534798549e-06,-9.170940170940173e-06
SC4011E0,17.96,7.024175824175838e-06,-1.5134310134310138e-05
SC4011E0,17.97,9.21611721611723e-06,-1.2333333333333336e-05
SC4011E0,17.98,4.6329670329670476e-06,-3.0268620268620304e-06
SC4011E0,17.99,4.6329670329670476e-06,-7.002442002442005e-06
SC4011E0,18.0,5.430036630036644e-06,-6.912087912087916e-06
SC4011E0,18.01,5.728937728937743e-06,-8.08669108669109e-06
SC4011E0,18.02,5.828571428571443e-06,-4.562881562881566e-06
SC4011E0,18.03,7.223443223443237e-06,-7.90598290598291e-06
SC4011E0,18.04,7.522344322344336e-06,-2.755799755799759e-06
SC4011E0,18.05,5.728937728937743e-06,-6.460317460317464e-06
SC4011E0,18.06,8.817582417582433e-06,-7.183150183150187e-06
SC4011E0,18.07,1.0909890109890124e-05,-1.2694749694749698e-05
SC4011E0,18.08,7.323076923076937e-06,-1.1881562881562885e-05
SC4011E0,18.09,5.828571428571443e-06,-1.0345543345543349e-05
SC4011E0,18.1,2.0424908424908564e-06,-1.0978021978021981e-05
SC4011E0,18.11,-2.0424908424908284e-06,-8.990231990231994e-06
SC4011E0,18.12,-1.7435897435897296e-06,-9.984126984126987e-06
SC4011E0,18.13,-1.3450549450549311e-06,-1.2604395604395606e-05
SC4011E0,18.14,1.8432234432234573e-06,-7.2735042735042765e-06
SC4011E0,18.15,-1.2454212454212315e-06,-7.90598290598291e-06
SC4011E0,18.16,9.465201465201606e-07,-5.105006105006108e-06
SC4011E0,18.17,1.04615384615386e-06,-4.653235653235657e-06
SC4011E0,18.18,3.238095238095252e-06,-4.291819291819295e-06
SC4011E0,18.19,1.5443223443223582e-06,-8.990231990231994e-06
SC4011E0,18.2,1.5443223443223582e-06,-6.731379731379735e-06
SC4011E0,18.21,-8.468864468864329e-07,-2.032967032967037e-06
SC4011E0,18.22,1.4446886446886588e-06,-6.731379731379735e-06
SC4011E0,18.23,1.345054945054959e-06,-6.1892551892551926e-06
SC4011E0,18.24,5.330402930402945e-06,-4.653235653235657e-06
SC4011E0,18.25,2.490842490842631e-07,-7.725274725274728e-06
SC4011E0,18.26,-7.472527472527333e-07,-1.9426129426129465e-06
SC4011E0,18.27,7.472527472527613e-07,-2.032967032967037e-06
SC4011E0,18.28,-1.64395604395603e-06,-1.400488400488404e-06
SC4011E0,18.29,1.14578754578756e-06,-5.87301587301591e-07
SC4011E0,18.3,3.83589743589745e-06,-7.092796092796096e-06
SC4011E0,18.31,1.345054945054959e-06,-2.3943833943833976e-06
SC4011E0,18.32,8.468864468864609e-07,4.517704517704146e-08
SC4011E0,18.33,3.0388278388278527e-06,-3.749694749694753e-06
SC4011E0,18.34,8.468864468864609e-07,-2.8461538461538496e-06
SC4011E0,18.35,3.1384615384615526e-06,-6.098901098901102e-06
SC4011E0,18.36,7.123809523809538e-06,-7.454212454212457e-06
SC4011E0,18.37,1.0312087912087927e-05,-4.653235653235657e-06
SC4011E0,18.38,8.518681318681332e-06,-1.0435897435897439e-05
SC4011E0,18.39,7.920879120879135e-06,-9.622710622710626e-06
SC4011E0,18.4,6.62564102564104e-06,-8.899877899877903e-06
SC4011E0,18.41,3.7362637362637503e-06,-6.008547008547012e-06
SC4011E0,18.42,9.465201465201606e-07,-8.17704517704518e-06
SC4011E0,18.43,-6.476190476190336e-07,-8.899877899877903e-06
SC4011E0,18.44,-3.935531135531122e-06,-8.809523809523813e-06
SC4011E0,18.45,-5.430036630036616e-06,-4.291819291819295e-06
SC4011E0,18.46,-3.636630036630023e-06,-2.123321123321127e-06
SC4011E0,18.47,-4.8322344322344185e-06,-4.472527472527476e-06
SC4011E0,18.48,-3.337728937728924e-06,-1.2197802197802233e-06
SC4011E0,18.49,-2.939194139194125e-06,-2.755799755799759e-06
SC4011E0,18.5,-3.437362637362623e-06,-8.62881562881563e-06
SC4011E0,18.51,4.483516483516624e-07,-3.840048840048844e-06
SC4011E0,18.52,3.93553113553115e-06,-4.201465201465205e-06
SC4011E0,18.53,9.465201465201606e-07,-3.6593406593406627e-06
SC4011E0,18.54,-7.472527472527333e-07,-1.581196581196585e-06
SC4011E0,18.55,-1.8432234432234293e-06,3.1623931623931247e-07
SC4011E0,18.56,-1.7435897435897296e-06,9.487179487179449e-07
SC4011E0,18.57,-4.483516483516343e-07,-4.065934065934103e-07
SC4011E0,18.58,1.4446886446886588e-06,-8.58363858363862e-07
SC4011E0,18.59,1.8432234432234573e-06,1.4004884004883967e-06
SC4011E0,18.6,-5.47985347985334e-07,-4.065934065934103e-07
SC4011E0,18.61,2.839560439560454e-06,-2.2588522588522956e-07
SC4011E0,18.62,2.1421245421245563e-06,-1.9426129426129465e-06
SC4011E0,18.63,-4.981684981683579e-08,-2.3040293040293076e-06
SC4011E0,18.64,-3.437362637362623e-06,5.737484737484734e-06
SC4011E0,18.65,-2.6402930402930265e-06,-1.671550671550675e-06
SC4011E0,18.66,-1.9428571428571286e-06,-1.671550671550675e-06
SC4011E0,18.67,-4.533333333333319e-06,4.653235653235649e-06
SC4011E0,18.68,-7.12380952380951e-06,1.3553113553113184e-07
SC4011E0,18.69,-4.43369963369962e-06,3.297924297924294e-06
SC4011E0,18.7,-4.43369963369962e-06,-3.1623931623931993e-07
SC4011E0,18.71,-2.5406593406593266e-06,2.2588522588522215e-07
SC4011E0,18.72,-3.636630036630023e-06,-1.2197802197802233e-06
SC4011E0,18.73,-1.64395604395603e-06,2.0329670329670293e-06
SC4011E0,18.74,-2.241758241758228e-06,1.4004884004883967e-06
SC4011E0,18.75,-1.145787545787532e-06,-3.5689865689865728e-06
SC4011E0,18.76,-2.6402930402930265e-06,4.382173382173378e-06
SC4011E0,18.77,-4.533333333333319e-06,4.111111111111107e-06
SC4011E0,18.78,-2.839560439560426e-06,2.2588522588522215e-07
SC4011E0,18.79,-2.1421245421245283e-06,4.201465201465198e-06
SC4011E0,18.8,-3.1384615384615247e-06,7.680097680097642e-07
SC4011E0,18.81,-4.43369963369962e-06,-9.487179487179524e-07
SC4011E0,18.82,-1.4945054945053543e-07,5.556776556776553e-06
SC4011E0,18.83,6.027838827838842e-06,1.3553113553113184e-07
SC4011E0,18.84,6.127472527472542e-06,-3.2979242979243016e-06
SC4011E0,18.85,6.924542124542139e-06,3.117216117216113e-06
SC4011E0,18.86,6.725274725274739e-06,2.936507936507933e-06
SC4011E0,18.87,8.518681318681332e-06,4.0659340659340286e-07
SC4011E0,18.88,1.0312087912087927e-05,-1.1294261294261331e-06
SC4011E0,18.89,1.1109157509157525e-05,1.490842490842487e-06
SC4011E0,18.9,8.717948717948732e-06,6.279609279609275e-06
SC4011E0,18.91,8.717948717948732e-06,2.394383394383391e-06
SC4011E0,18.92,1.0810256410256425e-05,4.7435897435897394e-06
SC4011E0,18.93,6.027838827838842e-06,-1.4908424908424943e-06
SC4011E0,18.94,5.031501831501845e-06,2.2136752136752096e-06
SC4011E0,18.95,4.732600732600747e-06,3.930402930402927e-06
SC4011E0,18.96,4.134798534798549e-06,6.279609279609275e-06
SC4011E0,18.97,3.337728937728952e-06,3.2075702075702036e-06
SC4011E0,18.98,5.47985347985362e-07,-3.1623931623931993e-07
SC4011E0,18.99,-3.636630036630023e-06,-2.2588522588522956e-07
SC4011E0,19.0,-1.8432234432234293e-06,2.0329670329670293e-06
SC4011E0,19.01,-9.465201465201324e-07,9.080586080586077e-06
SC4011E0,19.02,-1.145787545787532e-06,-2.3943833943833976e-06
SC4011E0,19.03,-4.981684981683579e-08,6.189255189255185e-06
SC4011E0,19.04,3.1384615384615526e-06,-2.032967032967037e-06
SC4011E0,19.05,4.134798534798549e-06,1.6715506715506677e-06
SC4011E0,19.06,7.422710622710637e-06,-3.0268620268620304e-06
SC4011E0,19.07,7.422710622710637e-06,-2.3040293040293076e-06
SC4011E0,19.08,6.326739926739941e-06,-2.575091575091579e-06
SC4011E0,19.09,1.5443223443223582e-06,-4.5177045177048884e-08
SC4011E0,19.1,4.483516483516624e-07,-3.1623931623931993e-07
SC4011E0,19.11,-1.5443223443223303e-06,7.680097680097642e-07
SC4011E0,19.12,-5.928205128205114e-06,3.026862026862023e-06
SC4011E0,19.13,-1.1308424908424895e-05,1.1068376068376064e-05
SC4011E0,19.14,-9.016849816849803e-06,9.713064713064709e-06
SC4011E0,19.15,-1.0312087912087898e-05,2.846153846153842e-06
SC4011E0,19.16,-1.4397069597069582e-05,4.653235653235649e-06
SC4011E0,19.17,-1.3998534798534786e-05,1.0616605616605613e-05
SC4011E0,19.18,-1.1507692307692295e-05,9.351648351648349e-06
SC4011E0,19.19,-1.1109157509157496e-05,4.83394383394383e-06
SC4011E0,19.2,-9.614652014652001e-06,6.0989010989010945e-06
SC4011E0,19.21,-5.430036630036616e-06,3.3882783882783843e-06
SC4011E0,19.22,-8.518681318681305e-06,3.7496947496947455e-06
SC4011E0,19.23,-7.920879120879106e-06,4.653235653235649e-06
SC4011E0,19.24,-9.7142857142857e-06,3.6593406593406555e-06
SC4011E0,19.25,-8.219780219780205e-06,5.918192918192914e-06
SC4011E0,19.26,-1.1806593406593393e-05,1.5134310134310129e-05
SC4011E0,19.27,-8.319413919413906e-06,9.98412698412698e-06
SC4011E0,19.28,-8.120146520146507e-06,8.177045177045173e-06
SC4011E0,19.29,-1.1607326007325994e-05,6.008547008547005e-06
SC4011E0,19.3,-1.1507692307692295e-05,7.9059829059829e-06
SC4011E0,19.31,-1.4098168498168485e-05,8.809523809523805e-06
SC4011E0,19.32,-1.5592673992673978e-05,6.279609279609275e-06
SC4011E0,19.33,-1.2504029304029292e-05,6.279609279609275e-06
SC4011E0,19.34,-1.0810256410256397e-05,3.117216117216113e-06
SC4011E0,19.35,-1.2902564102564088e-05,5.014652014652011e-06
SC4011E0,19.36,-1.0610989010988998e-05,7.544566544566541e-06
SC4011E0,19.37,-8.120146520146507e-06,2.846153846153842e-06
SC4011E0,19.38,-6.824908424908411e-06,1.761904761904758e-06
SC4011E0,19.39,-1.1607326007325994e-05,7.092796092796089e-06
SC4011E0,19.4,-9.913553113553099e-06,7.1831501831501784e-06
SC4011E0,19.41,-5.928205128205114e-06,6.5506715506715465e-06
SC4011E0,19.42,-8.518681318681305e-06,2.394383394383391e-06
SC4011E0,19.43,-1.01128205128205e-05,4.7435897435897394e-06
SC4011E0,19.44,-8.219780219780205e-06,1.8522588522588485e-06
SC4011E0,19.45,-1.0013186813186801e-05,5.376068376068372e-06
SC4011E0,19.46,-1.2005860805860794e-05,2.0329670329670293e-06
SC4011E0,19.47,-1.1507692307692295e-05,3.6593406593406555e-06
SC4011E0,19.48,-1.240439560439559e-05,4.020757020757017e-06
SC4011E0,19.49,-1.4397069597069582e-05,9.532356532356528e-06
SC4011E0,19.5,-1.280293040293039e-05,1.4004884004883967e-06
SC4011E0,19.51,-1.2304761904761891e-05,4.92429792429792e-06
SC4011E0,19.52,-1.2504029304029292e-05,4.111111111111107e-06
SC4011E0,19.53,-1.2005860805860794e-05,-2.2588522588522956e-07
SC4011E0,19.54,-1.0909890109890095e-05,8.583638583638546e-07
SC4011E0,19.55,-1.0810256410256397e-05,8.719169719169715e-06
SC4011E0,19.56,-1.2005860805860794e-05,2.1233211233211196e-06
SC4011E0,19.57,-7.323076923076909e-06,-1.4908424908424943e-06
SC4011E0,19.58,-2.939194139194125e-06,-1.581196581196585e-06
SC4011E0,19.59,-4.533333333333319e-06,-3.207570207570211e-06
SC4011E0,19.6,-4.533333333333319e-06,-2.2136752136752172e-06
SC4011E0,19.61,-5.330402930402917e-06,-4.111111111111115e-06
SC4011E0,19.62,-5.0315018315018175e-06,-4.201465201465205e-06
SC4011E0,19.63,-5.728937728937715e-06,-4.111111111111115e-06
SC4011E0,19.64,-6.924542124542111e-06,-4.291819291819295e-06
SC4011E0,19.65,-2.5406593406593266e-06,-7.454212454212457e-06
SC4011E0,19.66,-1.8432234432234293e-06,-4.5177045177048884e-08
SC4011E0,19.67,-1.046153846153832e-06,-4.653235653235657e-06
SC4011E0,19.68,2.490842490842631e-07,-4.562881562881566e-06
SC4011E0,19.69,-4.981684981683579e-08,-2.755799755799759e-06
SC4011E0,19.7,6.2271062271062415e-06,-3.0268620268620304e-06
SC4011E0,19.71,2.739926739926754e-06,1.942612942612939e-06
SC4011E0,19.72,4.981684981686385e-08,-4.111111111111115e-06
SC4011E0,19.73,-1.8432234432234293e-06,5.873015873015836e-07
SC4011E0,19.74,-5.131135531135517e-06,1.761904761904758e-06
SC4011E0,19.75,-1.1706959706959693e-05,8.086691086691083e-06
SC4011E0,19.76,-5.330402930402917e-06,2.394383394383391e-06
SC4011E0,19.77,2.6402930402930545e-06,1.3553113553113184e-07
SC4011E0,19.78,2.4410256410256555e-06,1.6715506715506677e-06
SC4011E0,19.79,3.83589743589745e-06,-1.400488400488404e-06
SC4011E0,19.8,4.8322344322344465e-06,-2.3943833943833976e-06
SC4011E0,19.81,4.433699633699648e-06,-1.052625152625153e-05
SC4011E0,19.82,2.5406593406593546e-06,2.2588522588522215e-07
SC4011E0,19.83,2.5406593406593546e-06,-1.400488400488404e-06
SC4011E0,19.84,3.536996336996351e-06,5.105006105006101e-06
SC4011E0,19.85,1.14578754578756e-06,6.5506715506715465e-06
SC4011E0,19.86,2.9391941391941537e-06,5.6471306471306426e-06
SC4011E0,19.87,4.234432234432249e-06,6.008547008547005e-06
SC4011E0,19.88,5.828571428571443e-06,-2.3040293040293076e-06
SC4011E0,19.89,2.0424908424908564e-06,-6.8217338217338245e-06
SC4011E0,19.9,4.483516483516624e-07,2.394383394383391e-06
SC4011E0,19.91,3.636630036630051e-06,6.776556776556738e-07
SC4011E0,19.92,4.6329670329670476e-06,4.7435897435897394e-06
SC4011E0,19.93,3.4373626373626514e-06,7.996336996336992e-06
SC4011E0,19.94,2.739926739926754e-06,-5.647130647130651e-06
SC4011E0,19.95,2.9391941391941537e-06,-2.3040293040293076e-06
SC4011E0,19.96,5.629304029304044e-06,2.394383394383391e-06
SC4011E0,19.97,4.533333333333347e-06,-1.4908424908424943e-06
SC4011E0,19.98,3.238095238095252e-06,-4.833943833943837e-06
SC4011E0,19.99,-7.472527472527333e-07,-2.8461538461538496e-06
SC4012E0,0.0,-8.803663003662998e-06,2.916483516483523e-06
SC4012E0,0.01,1.802930402930408e-06,-2.208791208791202e-06
SC4012E0,0.02,1.4549450549450554e-05,1.0791208791208858e-06
SC4012E0,0.03,2.0038827838827843e-05,-2.015384615384608e-06
SC4012E0,0.04,2.3202197802197807e-05,-1.1975824175824169e-05
SC4012E0,0.05,2.0504029304029308e-05,-4.046153846153839e-06
SC4012E0,0.06,2.5621245421245423e-05,4.270329670329677e-06
SC4012E0,0.07,2.5435164835164838e-05,3.01318681318682e-06
SC4012E0,0.08,2.5621245421245423e-05,-1.7101098901098893e-05
SC4012E0,0.09,2.3202197802197807e-05,-2.0195604395604388e-05
SC4012E0,0.1,1.9852747252747255e-05,-5.496703296703289e-06
SC4012E0,0.11,1.7061538461538468e-05,1.0265934065934074e-05
SC4012E0,0.12,1.2502564102564107e-05,-2.4021978021977952e-06
SC4012E0,0.13,6.45494505494506e-06,-3.949450549450542e-06
SC4012E0,0.14,1.2037362637362642e-05,-1.284615384615384e-05
SC4012E0,0.15,1.194432234432235e-05,-2.512747252747252e-05
SC4012E0,0.16,7.478388278388284e-06,-2.4934065934065925e-05
SC4012E0,0.17,7.478388278388284e-06,-2.976923076923076e-05
SC4012E0,0.18,8.687912087912092e-06,-2.2999999999999993e-05
SC4012E0,0.19,9.618315018315023e-06,-2.2226373626373618e-05
SC4012E0,0.2,1.4456410256410261e-05,-2.3773626373626365e-05
SC4012E0,0.21,6.641025641025645e-06,-1.3813186813186807e-05
SC4012E0,0.22,6.734065934065938e-06,-8.54945054945048e-07
SC4012E0,0.23,8.129670329670335e-06,-2.9824175824175754e-06
SC4012E0,0.24,7.571428571428576e-06,3.4000000000000073e-06
SC4012E0,0.25,5.4315018315018365e-06,9.824175824175893e-07
SC4012E0,0.26,4.594139194139199e-06,5.430769230769238e-06
SC4012E0,0.27,-2.9421245421245368e-06,1.2780219780219788e-05
SC4012E0,0.28,-2.1978021978021925e-06,-1.2417582417582348e-06
SC4012E0,0.29,4.408058608058614e-06,-4.046153846153839e-06
SC4012E0,0.3,3.3846153846153903e-06,-3.949450549450542e-06
SC4012E0,0.31,4.128937728937733e-06,-4.529670329670323e-06
SC4012E0,0.32,6.827106227106232e-06,-7.334065934065927e-06
SC4012E0,0.33,8.222710622710629e-06,6.107692307692315e-06
SC4012E0,0.34,9.897435897435902e-06,3.30329670329671e-06
SC4012E0,0.35,3.663736263736269e-06,3.054945054945124e-07
SC4012E0,0.36,1.24468864468865e-06,-1.1450549450549381e-06
SC4012E0,0.37,2.3611721611721663e-06,-2.885714285714279e-06
SC4012E0,0.38,-5.6402930402930355e-06,-8.687912087912082e-06
SC4012E0,0.39,-9.361904761904757e-06,9.008791208791216e-06
SC4012E0,0.4,-7.31501831501831e-06,3.054945054945124e-07
SC4012E0,0.41,-1.5223443223443219e-05,-1.0483516483516414e-06
SC4012E0,0.42,-1.2897435897435892e-05,-7.582417582417513e-07
SC4012E0,0.43,-1.1594871794871788e-05,-4.33626373626373e-06
SC4012E0,0.44,-1.0478388278388273e-05,-8.54945054945048e-07
SC4012E0,0.45,-1.28043956043956e-05,3.7868131868131936e-06
SC4012E0,0.46,-1.5409523809523803e-05,9.589010989010995e-06
SC4012E0,0.47,-1.1129670329670325e-05,3.4967032967033037e-06
SC4012E0,0.48,-1.5409523809523803e-05,1.0169230769230775e-05
SC4012E0,0.49,-1.5874725274725268e-05,-7.720879120879113e-06
SC4012E0,0.5,-1.3920879120879115e-05,3.4000000000000073e-06
SC4012E0,0.51,-1.0292307692307687e-05,-3.175824175824169e-06
SC4012E0,0.52,-3.0482051282051275e-05,3.1098901098901165e-06
SC4012E0,0.53,-3.9972161172161164e-05,-7.334065934065927e-06
SC4012E0,0.54,-5.225347985347985e-05,-1.0041758241758234e-05
SC4012E0,0.55,-5.8301098901098895e-05,-2.4989010989010917e-06
SC4012E0,0.56,-5.848717948717948e-05,-1.545714285714285e-05
SC4012E0,0.57,-5.523076923076922e-05,-7.334065934065927e-06
SC4012E0,0.58,-5.15091575091575e-05,-8.54945054945048e-07
SC4012E0,0.59,-4.732234432234432e-05,-1.0138461538461533e-05
SC4012E0,0.6,-4.387985347985347e-05,-7.527472527472521e-06
SC4012E0,0.61,-4.025128205128205e-05,-9.461538461538454e-06
SC4012E0,0.62,-3.5227106227106226e-05,-7.720879120879113e-06
SC4012E0,0.63,-3.457582417582417e-05,-1.0138461538461533e-05
SC4012E0,0.64,-3.0389010989010984e-05,-5.496703296703289e-06
SC4012E0,0.65,-2.8249084249084244e-05,-4.239560439560433e-06
SC4012E0,0.66,-3.243589743589743e-05,9.824175824175893e-07
SC4012E0,0.67,-2.852820512820512e-05,1.916263736263737e-05
SC4012E0,0.68,-2.7132600732600726e-05,2.4287912087912094e-05
SC4012E0,0.69,-2.294578754578754e-05,1.2490109890109896e-05
SC4012E0,0.7,-2.359706959706959e-05,1.5778021978021986e-05
SC4012E0,0.71,-2.108498168498168e-05,1.1329670329670336e-05
SC4012E0,0.72,-1.373479853479853e-05,8.235164835164844e-06
SC4012E0,0.73,-1.3176556776556772e-05,-1.1008791208791201e-05
SC4012E0,0.74,-1.4479120879120872e-05,-1.0235164835164828e-05
SC4012E0,0.75,-1.1967032967032962e-05,-9.461538461538454e-06
SC4012E0,0.76,-1.0292307692307687e-05,-1.226593406593406e-05
SC4012E0,0.77,-1.131575091575091e-05,-2.885714285714279e-06
SC4012E0,0.78,-1.345567765567765e-05,-3.079120879120872e-06
SC4012E0,0.79,-1.3176556776556772e-05,6.010989010989018e-06
SC4012E0,0.8,-1.2711355311355307e-05,4.463736263736271e-06
SC4012E0,0.81,-1.1129670329670325e-05,8.525274725274733e-06
SC4012E0,0.82,-1.01062271062271e-05,1.2296703296703304e-05
SC4012E0,0.83,-1.3641758241758237e-05,1.5778021978021986e-05
SC4012E0,0.84,-1.4199999999999994e-05,9.20219780219781e-06
SC4012E0,0.85,-1.1222710622710617e-05,1.4520879120879128e-05
